id,length (px),length (um),img
0,3.8284271247461907,0.6508326112068524,1
1,23.72792206135784,4.033746750430833,1
2,12.828427124746186,2.180832611206852,1
3,8.242640687119286,1.4012489168102786,1
0,6.242640687119287,1.061248916810279,2
1,23.970562748477118,4.074995667241111,2
2,20.72792206135784,3.523746750430833,2
3,18.656854249492376,3.1716652224137043,2
4,14.606601717798206,2.483122292025695,2
5,9.48528137423857,1.6124978336205569,2
6,6.828427124746191,1.1608326112068525,2
