id,length (px),length (um)
0,6.242640687119287,1.061248916810279
1,23.970562748477118,4.074995667241111
2,20.72792206135784,3.523746750430833
3,18.656854249492376,3.1716652224137043
4,14.606601717798206,2.483122292025695
5,9.48528137423857,1.6124978336205569
6,6.828427124746191,1.1608326112068525
